Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,3695078625,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,88268119,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,49976908,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,0,,,,,,,,659220942,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,75,Nickel and articles thereof,0,,,,,,,,3023591,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,535610678,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,76,Aluminium and articles thereof,0,,,,,,,,115621637,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,,,,,77597205,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,0,,,,,,,,263267596,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,80,Tin; articles thereof,0,,,,,,,,592360,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,83,Metal; miscellaneous products of base metal,0,,,,,,,,34584691,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,81,"Metals; n.e.s., cermets and articles thereof",0,,,,,,,,7193415,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,78,Lead and articles thereof,0,,,,,,,,23584014,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,79,Zinc and articles thereof,0,,,,,,,,64914923,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,,,,,887839038,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,,,,,970445200,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,89,"Ships, boats and floating structures",0,,,,,,,,914806508,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,88,"Aircraft, spacecraft and parts thereof",0,,,,,,,,95760526,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,,,,,865792924,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,,,,,3481358,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,141936042,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,91,Clocks and watches and parts thereof,0,,,,,,,,5148216,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,0,,,,,,,,1238955,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,93,Arms and ammunition; parts and accessories thereof,0,,,,,,,,2020407,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,97,Works of art; collectors' pieces and antiques,0,,,,,,,,40663686,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,,,,,66905731,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",0,,,,,,,,16974111,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,96,Miscellaneous manufactured articles,0,,,,,,,,29474494,,,0
HS,2011,201108,11-Aug,2,0,2,Exports,699,India,,0,World,,,,,,,,,99,Commodities not specified according to kind,0,,,,,,,,1263660812,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,,,,,16812313,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,50,Silk,0,,,,,,,,15703552,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,52,Cotton,0,,,,,,,,582333375,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,203609067,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,,,,,33055471,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,173356809,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,107954991,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,26933487,,,0
HS,2011,201110,11-Oct,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,16807996,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0,,,,,,,,5394435150,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,26,"Ores, slag and ash",0,,,,,,,,429636900,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,,,,,,140179146,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0,,,,,,,,122195764,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,29,Organic chemicals,0,,,,,,,,915076099,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",0,,,,,,,,30238754,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",0,,,,,,,,105814826,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",0,,,,,,,,168896328,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,31,Fertilizers,0,,,,,,,,4157739,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,30,Pharmaceutical products,0,,,,,,,,608592842,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,9,"Coffee, tea, mate and spices",0,,,,,,,,269768694,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,37,Photographic or cinematographic goods,0,,,,,,,,1887927,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,0,,,,,,,,15062459,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster",0,,,,,,,,43252531,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,38,Chemical products n.e.s.,0,,,,,,,,198599737,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,,,,,,,,5263449,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,39,Plastics and articles thereof,0,,,,,,,,486888703,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,43,Furskins and artificial fur; manufactures thereof,0,,,,,,,,248401,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,41,Raw hides and skins (other than furskins) and leather,0,,,,,,,,95729496,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,40,Rubber and articles thereof,0,,,,,,,,210090889,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",0,,,,,,,,197911033,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",0,,,,,,,,143968849,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,18,Cocoa and cocoa preparations,0,,,,,,,,2776253,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",0,,,,,,,,159637226,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,45,Cork and articles of cork,0,,,,,,,,258369,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",0,,,,,,,,159443,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,44,Wood and articles of wood; wood charcoal,0,,,,,,,,20122978,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,47,Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard,0,,,,,,,,441906,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",0,,,,,,,,74028591,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",0,,,,,,,,18831294,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",0,,,,,,,,24135434,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,50,Silk,0,,,,,,,,18278870,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",0,,,,,,,,22859159,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",0,,,,,,,,15724887,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,52,Cotton,0,,,,,,,,406593214,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,54,Man-made filaments,0,,,,,,,,220654787,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,,,,,,,,28718112,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,55,Man-made staple fibres,0,,,,,,,,188005865,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,57,Carpets and other textile floor coverings,0,,,,,,,,108547729,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,22,"Beverages, spirits and vinegar",0,,,,,,,,24130022,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,7,Vegetables and certain roots and tubers; edible,0,,,,,,,,117517973,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",0,,,,,,,,6341205,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",0,,,,,,,,26898309,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",0,,,,,,,,20212691,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,688268,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,17,Sugars and sugar confectionery,0,,,,,,,,277775627,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,34908324,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,204327677,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,0,,,,,,,,492403047,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,60,Fabrics; knitted or crocheted,0,,,,,,,,29800606,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",0,,,,,,,,13866234,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,0,,,,,,,,742003682,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",0,,,,,,,,333711295,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,65,Headgear and parts thereof,0,,,,,,,,3723814,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,0,,,,,,,,169375673,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",0,,,,,,,,73372,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",0,,,,,,,,86428362,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,69,Ceramic products,0,,,,,,,,30640922,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",0,,,,,,,,33174836,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,,,,,,,,10839089,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",0,,,,,,,,12432516,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,70,Glass and glassware,0,,,,,,,,46946461,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,72,Iron and steel,0,,,,,,,,702265331,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",0,,,,,,,,3814027101,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,73,Iron or steel articles,0,,,,,,,,523891038,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,76,Aluminium and articles thereof,0,,,,,,,,106437869,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,0,,,,,,,,190645723,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,75,Nickel and articles thereof,0,,,,,,,,4878502,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,80,Tin; articles thereof,0,,,,,,,,891139,,,0
HS,2011,201103,11-Mar,2,0,2,Exports,699,India,,0,World,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,202508023,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,79,Zinc and articles thereof,0,,,,,,,,69246201,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,78,Lead and articles thereof,0,,,,,,,,11471884,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,81,"Metals; n.e.s., cermets and articles thereof",0,,,,,,,,4891089,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",0,,,,,,,,77870493,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",0,,,,,,,,919156785,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,83,Metal; miscellaneous products of base metal,0,,,,,,,,36229825,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0,,,,,,,,937665290,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0,,,,,,,,835017890,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",0,,,,,,,,7624019,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,89,"Ships, boats and floating structures",0,,,,,,,,1677197301,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",0,,,,,,,,164945429,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,88,"Aircraft, spacecraft and parts thereof",0,,,,,,,,221674516,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.s.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",0,,,,,,,,76457758,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,93,Arms and ammunition; parts and accessories thereof,0,,,,,,,,240955,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,91,Clocks and watches and parts thereof,0,,,,,,,,5004028,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,92,Musical instruments; parts and accessories of such articles,0,,,,,,,,1430939,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",0,,,,,,,,18159605,,,0
HS,2011,201105,11-May,2,0,2,Exports,699,India,,0,World,,,,,,,,,99,Commodities not specified according to kind,0,,,,,,,,1362483746,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,2,Meat and edible meat offal,0,,,,,,,,179904734,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,5,Animal originated products; not elsewhere specified or included,0,,,,,,,,13555585,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,156642363,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,1,Animals; live,0,,,,,,,,710790,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,33145542,,,0
HS,2011,201104,11-Apr,2,0,2,Exports,699,India,,0,World,,,,,,,,,9,"Coffee, tea, mate and spices",0,,,,,,,,211906155,,,0
